Date,Year,Month,Mdate,Weekday_End,Day,Hour,Town_Hall-West,Collins Place-South,Australia on Collins,Bourke Street Mall-South,Bourke Street Mall-North,Melbourne Central,Flagstaff Station,State Library,Collins Place-North,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Birrarung Marr,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge
4/24/2012,2012,4,24,10,3,12,3555,1278,2166,2988,2417,2363,1080,1717,608,924,434,159,94,370,204,1106,1541,329
4/24/2012,2012,4,24,10,3,13,4086,1283,2374,3490,2791,2368,1365,1809,659,701,369,154,101,275,134,1164,1781,361
4/24/2012,2012,4,24,10,3,14,3175,734,1549,2699,1979,1879,1098,1537,547,395,205,104,19,138,56,1161,1317,413
4/24/2012,2012,4,24,10,3,15,3469,564,1582,2527,2071,2250,1266,1711,591,537,227,86,50,130,97,1020,1347,383
4/24/2012,2012,4,24,10,3,16,3406,851,1313,2581,1900,2019,2867,1869,1168,1115,476,93,20,210,109,1447,1918,677
4/24/2012,2012,4,24,10,3,17,3703,1365,1304,2541,1984,2285,4727,2095,1775,2232,890,147,45,469,238,2201,3723,1155
4/24/2012,2012,4,24,10,3,18,2850,1011,618,1495,1549,2031,2571,1785,940,901,394,52,18,327,145,1783,2146,752
4/24/2012,2012,4,24,10,3,19,2242,490,349,724,723,1864,747,1200,300,241,262,86,26,117,42,940,900,284
4/24/2012,2012,4,24,10,3,20,1981,313,229,384,404,1759,328,883,127,155,132,60,41,47,25,553,711,214
4/24/2012,2012,4,24,10,3,21,1327,164,177,300,275,1428,183,644,101,79,107,38,27,25,22,657,604,200
4/24/2012,2012,4,24,10,3,22,1199,174,159,248,197,1045,88,489,78,65,71,61,20,11,12,540,496,133
4/24/2012,2012,4,24,10,3,23,1061,165,138,201,156,935,84,335,50,26,27,51,8,10,17,347,426,150
4/25/2012,2012,4,25,10,4,0,441,69,35,142,153,501,49,189,18,11,24,28,10,3,4,165,309,109
4/25/2012,2012,4,25,10,4,1,311,30,32,98,89,325,15,121,20,10,19,0,0,1,14,99,123,33
4/25/2012,2012,4,25,10,4,2,233,40,24,96,53,240,6,93,17,8,9,2,0,1,4,73,72,18
4/25/2012,2012,4,25,10,4,3,294,34,46,110,90,316,13,70,20,4,12,4,0,0,10,194,97,50
4/25/2012,2012,4,25,10,4,4,165,13,40,31,20,102,8,57,18,9,4,6,1,4,14,208,151,99
4/25/2012,2012,4,25,10,4,5,161,31,42,34,21,52,4,124,20,18,4,0,5,4,61,715,68,31
4/25/2012,2012,4,25,10,4,6,177,30,25,57,18,75,18,27,20,14,10,5,2,9,32,1160,101,26
4/25/2012,2012,4,25,10,4,7,708,54,203,298,49,243,12,112,43,26,33,23,9,15,42,1649,193,57
4/25/2012,2012,4,25,10,4,8,701,91,343,300,98,325,16,288,63,37,30,23,11,23,41,2596,348,96
4/25/2012,2012,4,25,10,4,9,1077,121,448,419,211,621,25,379,67,49,36,25,10,18,144,3232,471,138
4/25/2012,2012,4,25,10,4,10,1592,172,588,747,468,1107,37,726,112,77,53,54,37,31,279,3725,659,196
4/25/2012,2012,4,25,10,4,11,2521,283,903,1299,979,1956,55,1074,193,54,78,63,51,58,1375,4057,1070,301
4/25/2012,2012,4,25,10,4,12,3136,347,1102,2039,1492,2535,58,1573,156,110,78,133,65,77,2097,3512,1159,396
4/25/2012,2012,4,25,10,4,13,2834,273,1128,2005,1945,2442,59,1668,188,69,79,117,72,66,3815,1885,1280,554
4/25/2012,2012,4,25,10,4,14,2727,171,1123,2380,2306,2388,57,1447,112,70,72,169,145,84,1098,1312,1163,410
4/25/2012,2012,4,25,10,4,15,2576,230,1075,2635,2462,2311,60,1589,107,80,84,164,76,83,265,1072,1183,376
4/25/2012,2012,4,25,10,4,16,2450,196,802,2359,2099,2147,48,1391,121,54,76,123,65,74,384,1165,1211,510
4/25/2012,2012,4,25,10,4,17,2397,378,492,1587,1522,2274,50,1302,127,88,92,162,101,54,4995,1319,1262,625
4/25/2012,2012,4,25,10,4,18,2341,312,364,812,931,2403,75,1051,230,109,81,104,50,88,1851,1351,1303,471
4/25/2012,2012,4,25,10,4,19,2006,176,233,420,510,1843,47,709,127,39,64,64,62,39,124,757,820,291
4/25/2012,2012,4,25,10,4,20,1508,172,158,261,296,1497,25,686,57,45,64,84,31,31,54,536,674,232
4/25/2012,2012,4,25,10,4,21,1003,86,150,196,221,1091,29,451,47,41,42,32,11,21,1137,569,716,291
4/25/2012,2012,4,25,10,4,22,636,94,110,140,154,726,41,326,50,22,16,53,11,12,9,521,493,203
4/25/2012,2012,4,25,10,4,23,1048,68,87,100,129,498,21,154,34,16,10,14,4,12,18,258,361,181
4/26/2012,2012,4,26,10,5,0,265,13,32,79,32,260,14,106,12,12,8,3,5,1,23,136,183,84
4/26/2012,2012,4,26,10,5,1,72,9,22,27,10,71,4,41,2,2,5,2,0,0,6,29,48,16
4/26/2012,2012,4,26,10,5,2,49,10,4,66,22,61,3,24,8,5,0,3,2,1,1,18,18,5
4/26/2012,2012,4,26,10,5,3,42,5,9,10,12,15,5,7,2,0,3,0,0,0,2,33,32,9
4/26/2012,2012,4,26,10,5,4,33,13,7,11,18,16,3,4,8,3,6,0,1,3,5,37,30,23
4/26/2012,2012,4,26,10,5,5,98,51,19,26,14,51,90,28,25,34,21,10,4,25,27,68,98,42
4/26/2012,2012,4,26,10,5,6,275,161,66,99,49,145,565,78,164,443,118,56,18,106,58,343,528,174
4/26/2012,2012,4,26,10,5,7,740,686,333,313,195,340,1944,245,697,1175,364,105,24,239,162,790,1416,357
4/26/2012,2012,4,26,10,5,8,1859,1823,889,786,566,870,5092,764,1722,2478,841,200,46,490,386,1588,3472,914
4/26/2012,2012,4,26,10,5,9,1876,1275,992,1037,745,955,2820,827,1044,1274,539,188,62,199,181,1181,2064,477
4/26/2012,2012,4,26,10,5,10,2344,692,1297,1486,1177,1219,1030,866,513,493,270,145,50,131,147,930,1075,318
4/26/2012,2012,4,26,10,5,11,2650,654,1539,1978,1703,1393,844,1109,472,355,241,211,102,134,147,1161,1065,328
4/26/2012,2012,4,26,10,5,12,3746,1461,2584,3369,2731,2423,1029,2001,670,1115,495,311,190,435,277,1545,1947,517
4/26/2012,2012,4,26,10,5,13,4175,1522,2744,3937,3158,2561,1278,2180,739,929,420,376,197,335,404,1497,2091,507
4/26/2012,2012,4,26,10,5,14,3674,860,1901,2895,2415,2201,910,1864,481,447,221,262,176,189,134,1302,1868,483
4/26/2012,2012,4,26,10,5,15,3666,668,1643,2716,2205,2219,1143,1932,621,582,238,264,148,196,144,1514,1686,486
4/26/2012,2012,4,26,10,5,16,3453,762,1525,2554,2134,2337,2192,1836,924,1188,491,239,120,224,211,1575,2252,622
4/26/2012,2012,4,26,10,5,17,3813,1400,1406,2726,2256,2662,4014,2448,1735,2298,879,244,114,503,372,2364,3927,1173
4/26/2012,2012,4,26,10,5,18,3104,771,830,1838,1787,2434,1670,1719,787,883,517,239,106,356,295,1823,2350,713
4/26/2012,2012,4,26,10,5,19,1945,406,423,889,1087,1961,507,1307,298,279,206,173,94,136,108,1124,1144,325
4/26/2012,2012,4,26,10,5,20,1507,273,261,505,660,1681,287,1042,134,138,119,125,67,82,51,640,861,262
4/26/2012,2012,4,26,10,5,21,1036,197,182,357,423,1425,187,744,97,104,71,136,85,32,44,819,672,240
4/26/2012,2012,4,26,10,5,22,757,165,116,245,251,836,70,448,78,43,61,92,44,18,32,566,564,198
4/26/2012,2012,4,26,10,5,23,456,110,80,118,105,547,37,233,66,30,34,31,16,14,20,341,350,154
4/27/2012,2012,4,27,10,6,0,313,45,32,64,106,339,24,120,17,15,32,10,5,6,10,125,208,61
4/27/2012,2012,4,27,10,6,1,121,21,22,26,23,96,17,68,4,6,4,5,4,6,3,49,80,21
4/27/2012,2012,4,27,10,6,2,43,14,10,15,14,53,26,54,9,4,1,6,1,1,6,19,35,13
4/27/2012,2012,4,27,10,6,3,69,7,10,17,15,51,19,40,3,4,8,3,1,0,5,53,35,16
4/27/2012,2012,4,27,10,6,4,50,17,18,74,12,26,4,15,4,5,6,1,3,5,19,40,47,19
4/27/2012,2012,4,27,10,6,5,86,57,21,24,7,53,83,33,26,37,21,14,5,30,16,77,105,43
4/27/2012,2012,4,27,10,6,6,253,201,68,107,32,124,569,56,158,445,115,38,13,109,85,293,485,182
4/27/2012,2012,4,27,10,6,7,719,751,382,288,218,294,1978,243,682,1197,347,134,47,243,221,824,1421,379
4/27/2012,2012,4,27,10,6,8,1811,1810,844,782,570,804,4976,800,1763,2502,907,203,52,465,440,1608,3469,936
4/27/2012,2012,4,27,10,6,9,1777,1295,1012,1000,737,937,2560,745,1036,1202,488,185,72,195,233,1203,1799,424
4/27/2012,2012,4,27,10,6,10,2042,713,1238,1437,1240,1150,924,935,493,471,230,144,99,125,135,1127,1047,286
4/27/2012,2012,4,27,10,6,11,2489,644,1547,2039,1688,1447,748,1150,441,425,303,268,159,147,179,1103,1271,360
4/27/2012,2012,4,27,10,6,12,3933,1693,2657,3514,3049,2405,1014,2148,677,1084,570,360,200,456,261,1511,2382,622
4/27/2012,2012,4,27,10,6,13,4304,1542,2850,4205,3631,2695,1241,2243,757,967,515,476,266,547,279,1767,2328,580
4/27/2012,2012,4,27,10,6,14,3707,935,1871,3156,2833,2407,976,1983,566,537,273,314,193,220,203,1396,1858,499
4/27/2012,2012,4,27,10,6,15,3780,732,1647,3052,2390,2278,1131,1890,569,647,266,270,188,208,205,1518,1878,523
4/27/2012,2012,4,27,10,6,16,3903,870,1545,3189,2668,2603,2042,2222,994,1214,592,243,162,329,215,1789,2486,706
4/27/2012,2012,4,27,10,6,17,4351,1334,1670,3296,3138,3181,3254,2556,1453,1920,885,307,163,549,461,2325,4045,1231
4/27/2012,2012,4,27,10,6,18,3902,896,1169,2592,2821,3237,1459,1967,724,739,463,329,129,307,234,1854,2735,814
4/27/2012,2012,4,27,10,6,19,3069,539,671,1844,1968,2613,476,1614,334,303,186,264,174,129,142,1368,1651,426
4/27/2012,2012,4,27,10,6,20,2525,418,452,1339,1534,2478,251,1199,164,129,177,229,117,72,101,1045,1288,389
4/27/2012,2012,4,27,10,6,21,2392,260,269,700,901,2503,211,1101,154,87,106,154,58,73,72,1048,1269,382
4/27/2012,2012,4,27,10,6,22,1641,281,245,419,457,1844,99,908,138,86,91,188,48,32,96,1102,1115,344
4/27/2012,2012,4,27,10,6,23,1586,184,178,399,339,1479,70,591,113,65,53,98,37,29,67,675,891,284
4/28/2012,2012,4,28,20,7,0,1064,136,118,240,145,961,48,305,53,36,34,29,5,8,44,442,684,225
4/28/2012,2012,4,28,20,7,1,449,58,69,146,87,475,16,266,18,13,16,20,8,10,28,215,243,83
4/28/2012,2012,4,28,20,7,2,344,32,48,97,81,354,13,123,15,25,17,9,2,3,33,134,158,84
4/28/2012,2012,4,28,20,7,3,225,16,27,85,66,183,10,58,8,10,16,10,1,2,17,74,102,50
4/28/2012,2012,4,28,20,7,4,103,21,17,40,23,104,6,68,9,1,12,11,5,0,6,49,109,61
4/28/2012,2012,4,28,20,7,5,97,50,19,42,38,61,5,32,12,13,15,5,0,3,18,73,80,46
4/28/2012,2012,4,28,20,7,6,149,39,52,50,14,86,14,30,25,65,26,32,7,32,22,107,164,70
4/28/2012,2012,4,28,20,7,7,262,95,96,80,74,191,24,81,47,107,34,35,17,47,63,123,216,102
4/28/2012,2012,4,28,20,7,8,545,152,208,266,199,321,61,163,97,107,56,66,29,126,107,317,384,142
4/28/2012,2012,4,28,20,7,9,1039,277,539,705,573,518,70,324,123,109,126,184,83,122,162,519,663,263
4/28/2012,2012,4,28,20,7,10,1726,248,1015,1325,1095,863,61,549,136,177,110,270,153,156,177,784,946,323
4/28/2012,2012,4,28,20,7,11,2280,266,1354,2096,1804,1354,87,877,177,128,109,368,278,164,258,1231,1251,395
4/28/2012,2012,4,28,20,7,12,2913,306,1567,2726,2364,2266,105,1411,180,150,132,474,399,177,333,1788,1392,474
4/28/2012,2012,4,28,20,7,13,3323,398,1627,3304,2807,2805,99,1608,221,120,144,504,317,167,392,1527,1539,491
4/28/2012,2012,4,28,20,7,14,3649,359,1666,3565,3343,2731,62,1740,163,166,160,536,405,252,413,1497,1749,603
4/28/2012,2012,4,28,20,7,15,3564,305,1625,3606,3349,2781,82,1794,203,168,145,698,440,192,409,1744,1864,610
4/28/2012,2012,4,28,20,7,16,3476,406,1344,3318,2880,2691,70,1803,194,128,172,821,335,186,383,2199,1854,638
4/28/2012,2012,4,28,20,7,17,2931,515,747,2243,2230,2537,67,1607,166,113,124,408,273,130,341,1427,1687,555
4/28/2012,2012,4,28,20,7,18,2319,481,367,999,1352,2657,37,1295,213,117,136,369,155,107,772,1428,1612,519
4/28/2012,2012,4,28,20,7,19,1936,338,354,578,906,2367,65,1204,155,73,194,747,217,107,616,1230,1331,448
4/28/2012,2012,4,28,20,7,20,1794,373,276,481,682,2049,45,953,95,67,129,287,116,32,51,811,1082,326
4/28/2012,2012,4,28,20,7,21,1536,233,211,388,424,1867,29,702,50,43,105,56,27,28,58,715,833,226
4/28/2012,2012,4,28,20,7,22,1545,204,231,361,290,1432,34,692,78,78,117,216,56,24,1037,886,887,318
4/28/2012,2012,4,28,20,7,23,1606,161,207,395,267,1373,29,512,90,51,74,132,29,28,124,888,877,294
4/29/2012,2012,4,29,20,1,0,1088,102,145,270,143,827,40,409,44,35,117,85,18,26,33,469,543,215
4/29/2012,2012,4,29,20,1,1,676,92,80,251,183,598,33,272,51,15,35,38,4,8,49,262,308,131
4/29/2012,2012,4,29,20,1,2,547,37,134,291,151,421,14,202,39,15,33,9,5,3,21,314,203,75
4/29/2012,2012,4,29,20,1,3,380,19,111,187,176,249,10,140,27,9,47,13,3,3,24,107,128,54
4/29/2012,2012,4,29,20,1,4,242,28,24,96,40,160,8,60,10,11,21,12,5,2,8,71,67,57
4/29/2012,2012,4,29,20,1,5,107,38,24,36,30,88,7,41,6,5,22,7,0,1,9,62,72,44
4/29/2012,2012,4,29,20,1,6,79,24,20,38,20,55,8,35,13,14,8,17,11,15,9,40,89,43
4/29/2012,2012,4,29,20,1,7,164,52,46,60,43,96,15,63,18,24,24,29,18,38,59,122,171,73
4/29/2012,2012,4,29,20,1,8,336,117,94,168,96,248,38,116,63,39,50,70,57,86,94,251,310,121
4/29/2012,2012,4,29,20,1,9,698,207,326,428,385,450,29,262,101,79,63,195,264,132,165,461,655,221
4/29/2012,2012,4,29,20,1,10,1332,256,684,967,855,760,70,502,118,99,103,306,493,171,251,841,977,328
4/29/2012,2012,4,29,20,1,11,2127,243,979,1897,1468,1173,77,723,112,100,124,521,899,218,345,1252,1403,501
4/29/2012,2012,4,29,20,1,12,2557,242,1121,2500,1997,1712,83,1126,139,113,115,728,1114,217,444,1571,1522,565
4/29/2012,2012,4,29,20,1,13,2950,339,1301,2767,2506,2161,94,1486,162,118,185,903,1299,242,660,1900,1771,964
4/29/2012,2012,4,29,20,1,14,2984,272,1225,2933,2661,2386,120,1662,183,131,150,1393,1280,295,386,1772,1966,871
4/29/2012,2012,4,29,20,1,15,2843,284,1119,2863,2542,2230,74,1478,164,108,146,722,958,266,363,1518,1891,668
4/29/2012,2012,4,29,20,1,16,2810,278,908,2387,2272,2146,59,1354,134,113,90,440,514,188,523,1563,1932,632
4/29/2012,2012,4,29,20,1,17,2101,252,523,1496,1388,2048,59,1306,89,84,157,314,192,149,167,1077,1423,490
4/29/2012,2012,4,29,20,1,18,1582,197,243,684,954,1893,56,936,94,256,242,565,140,166,96,663,1101,319
4/29/2012,2012,4,29,20,1,19,1156,126,196,383,491,1645,37,654,63,62,108,149,86,52,32,559,747,261
4/29/2012,2012,4,29,20,1,20,845,168,136,255,276,1154,40,504,46,47,77,150,84,42,20,375,629,194
4/29/2012,2012,4,29,20,1,21,702,47,118,171,131,927,32,400,64,43,63,97,28,11,30,356,522,214
4/29/2012,2012,4,29,20,1,22,432,75,50,126,116,603,22,222,30,21,30,60,20,26,15,276,411,148
4/29/2012,2012,4,29,20,1,23,258,23,37,71,65,271,15,109,8,10,16,21,9,15,2,174,330,159
4/30/2012,2012,4,30,10,2,0,123,11,25,41,28,182,4,85,15,5,18,9,5,1,2,92,145,59
4/30/2012,2012,4,30,10,2,1,51,6,19,5,15,54,6,24,3,1,3,10,9,2,0,23,62,39
4/30/2012,2012,4,30,10,2,2,42,12,1,7,2,25,15,34,4,0,1,6,5,0,1,15,63,19
4/30/2012,2012,4,30,10,2,3,23,10,6,54,3,9,2,13,3,1,1,4,4,0,1,21,14,7
4/30/2012,2012,4,30,10,2,4,24,9,3,8,20,20,6,9,4,1,2,5,4,2,1,45,58,31
4/30/2012,2012,4,30,10,2,5,95,56,24,10,16,47,73,31,32,41,25,16,11,18,34,71,125,39
4/30/2012,2012,4,30,10,2,6,221,180,60,87,46,114,519,69,151,452,120,50,13,123,58,271,497,159
4/30/2012,2012,4,30,10,2,7,682,634,313,298,162,291,1832,243,630,1089,392,110,38,281,300,739,1369,427
4/30/2012,2012,4,30,10,2,8,1622,1922,903,795,622,871,5430,782,1730,2719,880,222,48,508,441,1629,3616,998
4/30/2012,2012,4,30,10,2,9,1772,1154,835,829,682,912,2901,750,949,1272,578,258,123,186,161,913,1729,453
4/30/2012,2012,4,30,10,2,10,2036,689,1161,1204,975,1029,902,786,470,420,230,166,95,107,108,688,960,282
4/30/2012,2012,4,30,10,2,11,2512,584,1496,1625,1514,1449,761,1094,426,389,194,182,206,134,225,1039,1151,337
4/30/2012,2012,4,30,10,2,12,3646,1538,2338,3046,2579,2625,1127,1881,672,998,499,307,196,445,306,1351,1975,506
4/30/2012,2012,4,30,10,2,13,4140,1558,2642,3603,3027,2725,1377,2207,770,880,431,423,269,420,392,1384,2227,512
4/30/2012,2012,4,30,10,2,14,3545,846,1698,2721,2267,2299,859,1848,484,452,276,218,117,135,191,1084,1677,452
4/30/2012,2012,4,30,10,2,15,3395,636,1393,2305,1965,2366,1115,1686,579,589,208,167,84,148,152,1060,1549,459
4/30/2012,2012,4,30,10,2,16,3271,799,1327,2421,1892,2173,2247,1953,977,1311,570,164,88,232,198,1418,2141,611
4/30/2012,2012,4,30,10,2,17,3390,1367,1191,2176,1733,2587,4177,2184,1682,2490,941,270,140,605,454,2117,4009,1201
4/30/2012,2012,4,30,10,2,18,2438,711,532,986,1181,2196,1730,1414,804,920,516,189,96,382,333,1446,2177,653
4/30/2012,2012,4,30,10,2,19,1552,343,298,518,564,1703,536,1155,267,248,212,146,86,125,110,884,993,318
4/30/2012,2012,4,30,10,2,20,1026,234,161,332,388,1357,220,785,125,120,102,118,54,51,32,511,766,265
4/30/2012,2012,4,30,10,2,21,751,187,142,217,201,1000,120,590,72,62,76,71,46,28,22,487,602,218
4/30/2012,2012,4,30,10,2,22,530,75,90,165,162,675,64,305,50,38,42,66,30,26,15,565,390,126
4/30/2012,2012,4,30,10,2,23,326,66,55,65,100,322,32,167,40,41,13,14,12,11,22,196,322,140
1/5/2012,2012,5,1,10,3,0,103,16,20,47,31,168,15,67,15,6,10,17,6,3,7,82,153,44
1/5/2012,2012,5,1,10,3,1,46,13,21,15,12,43,9,32,8,4,4,5,7,1,1,19,50,17
1/5/2012,2012,5,1,10,3,2,38,1,4,6,9,38,11,15,1,0,5,0,0,0,11,23,12,3
1/5/2012,2012,5,1,10,3,3,17,9,3,9,4,15,4,12,0,5,1,7,4,1,4,20,18,6
1/5/2012,2012,5,1,10,3,4,40,18,8,44,16,20,3,12,6,6,4,5,5,1,26,23,41,28
1/5/2012,2012,5,1,10,3,5,70,51,21,26,20,49,82,35,36,42,26,11,5,33,22,73,121,44
1/5/2012,2012,5,1,10,3,6,239,204,81,99,59,129,624,85,178,486,138,63,25,146,87,342,501,174
1/5/2012,2012,5,1,10,3,7,787,739,368,313,232,307,2061,265,706,1292,405,136,48,338,299,789,1516,474
1/5/2012,2012,5,1,10,3,8,1778,1972,886,791,571,919,5402,877,1824,2787,925,238,85,542,470,1672,3632,1015
1/5/2012,2012,5,1,10,3,9,1797,1239,863,870,696,930,2724,756,1026,1217,487,167,75,202,193,1007,2042,446
1/5/2012,2012,5,1,10,3,10,2022,695,1232,1200,965,1075,1015,840,527,435,255,126,67,99,105,1324,983,485
1/5/2012,2012,5,1,10,3,11,2496,608,1431,1584,1360,1402,736,1020,449,413,193,149,107,132,148,967,1046,350
1/5/2012,2012,5,1,10,3,12,3778,1436,2403,3078,2566,2557,1179,1974,744,1066,471,297,132,510,284,1812,2050,507
1/5/2012,2012,5,1,10,3,13,4243,1559,2675,3709,2948,2605,1608,2011,809,905,427,326,220,457,356,1520,2406,564
1/5/2012,2012,5,1,10,3,14,3502,876,1752,2597,2020,2351,968,1786,574,461,286,207,93,163,258,1529,1585,448
1/5/2012,2012,5,1,10,3,15,3240,897,1497,2324,1990,2269,1157,1855,578,603,275,185,116,168,167,1319,1573,457
1/5/2012,2012,5,1,10,3,16,3198,815,1369,2366,1863,2274,2290,1875,1031,1345,507,161,66,250,202,1461,2163,640
1/5/2012,2012,5,1,10,3,17,3438,1475,1248,2263,2007,2673,4165,2172,1684,2448,1011,314,137,598,536,2400,4189,1274
1/5/2012,2012,5,1,10,3,18,2840,825,684,1151,1364,2586,1777,1698,833,988,513,244,120,364,393,1755,2369,700
1/5/2012,2012,5,1,10,3,19,1699,390,263,510,703,1841,555,1247,284,275,200,170,104,143,150,908,1152,315
1/5/2012,2012,5,1,10,3,20,1183,276,208,375,362,1569,248,1001,176,130,140,100,64,80,88,625,847,335
1/5/2012,2012,5,1,10,3,21,1005,191,113,276,240,1289,156,671,89,61,72,94,48,24,72,735,888,275
1/5/2012,2012,5,1,10,3,22,656,108,137,185,167,729,70,332,56,32,35,40,14,19,21,381,519,173
1/5/2012,2012,5,1,10,3,23,389,70,40,127,110,444,28,167,24,16,21,29,23,8,8,290,359,159
2/5/2012,2012,5,2,10,4,0,218,17,31,43,53,285,17,130,6,18,3,2,0,4,16,94,141,58
2/5/2012,2012,5,2,10,4,1,65,18,22,22,20,60,2,38,9,7,4,6,4,10,3,24,48,22
2/5/2012,2012,5,2,10,4,2,45,7,2,8,17,39,9,14,1,1,9,2,2,0,12,13,24,2
2/5/2012,2012,5,2,10,4,3,26,15,0,7,3,12,0,18,6,1,5,3,6,0,2,27,15,6
2/5/2012,2012,5,2,10,4,4,25,7,8,42,8,14,0,4,0,1,2,0,4,4,7,25,32,25
2/5/2012,2012,5,2,10,4,5,85,74,18,24,14,50,78,33,31,43,19,3,0,18,19,97,99,28
2/5/2012,2012,5,2,10,4,6,253,280,86,113,58,106,721,101,176,411,101,26,2,102,31,322,545,199
2/5/2012,2012,5,2,10,4,7,802,842,332,323,185,320,2498,266,778,1204,367,51,16,228,147,765,1485,452
2/5/2012,2012,5,2,10,4,8,1886,2432,852,857,559,769,6528,1071,2022,2286,820,128,30,492,231,2175,3420,1176
2/5/2012,2012,5,2,10,4,9,1764,1407,936,899,611,823,3138,886,1175,1203,473,94,26,186,123,1080,1826,500
2/5/2012,2012,5,2,10,4,10,2011,720,1010,1256,848,881,1251,809,557,361,200,32,13,74,119,829,855,255
2/5/2012,2012,5,2,10,4,11,2330,697,1296,1587,1243,1220,756,1083,389,296,149,62,21,89,177,933,864,282
2/5/2012,2012,5,2,10,4,12,3524,1287,2181,2958,2407,2244,1024,1761,707,937,400,142,49,285,126,1258,1594,424
2/5/2012,2012,5,2,10,4,13,3872,1446,2355,3479,2715,2447,1253,1995,686,858,345,141,77,265,248,1074,1712,352
2/5/2012,2012,5,2,10,4,14,3291,759,1708,2415,1969,2148,814,1701,532,466,211,82,39,130,127,1172,1378,343
2/5/2012,2012,5,2,10,4,15,3158,645,1383,2213,1861,2019,1212,1763,520,518,235,88,34,127,94,1326,1500,435
2/5/2012,2012,5,2,10,4,16,3059,728,1275,2313,1895,2004,2274,1747,932,1248,481,76,32,215,136,1445,2057,538
2/5/2012,2012,5,2,10,4,17,3466,1360,1247,2205,1903,2322,4008,2227,1744,2353,923,154,42,458,239,2181,3841,1187
2/5/2012,2012,5,2,10,4,18,2621,745,660,1179,1476,2129,1769,1421,788,1007,519,158,81,348,209,1457,2042,620
2/5/2012,2012,5,2,10,4,19,1718,399,366,527,702,1846,567,1024,243,251,209,110,46,100,72,902,1013,304
2/5/2012,2012,5,2,10,4,20,1060,259,211,368,362,1407,254,773,143,85,122,78,43,45,33,454,774,221
2/5/2012,2012,5,2,10,4,21,865,148,121,207,266,991,139,530,87,57,97,78,47,43,31,547,579,154
2/5/2012,2012,5,2,10,4,22,600,125,125,145,146,619,73,314,66,37,48,25,5,12,17,601,482,146
2/5/2012,2012,5,2,10,4,23,344,68,58,93,100,311,76,184,37,14,32,15,6,7,10,394,267,96
3/5/2012,2012,5,3,10,5,0,158,22,22,42,37,181,25,102,8,6,14,5,3,4,11,172,112,47
3/5/2012,2012,5,3,10,5,1,53,18,14,78,24,54,7,37,5,3,8,1,0,0,10,17,47,14
3/5/2012,2012,5,3,10,5,2,31,3,11,26,18,36,7,15,2,1,1,2,3,1,0,20,14,6
3/5/2012,2012,5,3,10,5,3,34,9,3,4,7,15,3,11,3,4,6,0,0,0,3,14,17,5
3/5/2012,2012,5,3,10,5,4,40,6,6,7,11,33,1,6,5,3,6,0,3,2,12,26,38,21
3/5/2012,2012,5,3,10,5,5,87,59,18,18,9,55,83,24,30,46,26,6,3,22,16,54,92,36
3/5/2012,2012,5,3,10,5,6,230,209,81,112,42,124,627,92,186,473,120,52,10,111,43,326,517,173
3/5/2012,2012,5,3,10,5,7,746,721,359,323,189,279,2054,249,665,1218,366,94,27,263,165,740,1343,350
3/5/2012,2012,5,3,10,5,8,1825,1990,947,854,604,855,5384,884,1688,2784,891,139,27,465,284,1613,3694,972
3/5/2012,2012,5,3,10,5,9,1958,1385,891,957,635,860,2741,784,1057,1216,481,102,17,171,196,1079,1849,417
3/5/2012,2012,5,3,10,5,10,2140,704,1030,1247,983,884,1027,796,550,419,192,37,13,82,142,802,840,263
3/5/2012,2012,5,3,10,5,11,2389,680,1330,1693,1376,1068,774,1040,452,309,185,43,9,70,60,774,903,290
3/5/2012,2012,5,3,10,5,12,3558,1382,2110,3179,2433,1930,940,1601,656,889,396,197,100,317,170,1293,1551,411
3/5/2012,2012,5,3,10,5,13,3816,1447,2354,3554,2784,2287,1249,1848,720,762,350,117,27,269,124,1036,1589,331
3/5/2012,2012,5,3,10,5,14,3447,879,1654,2698,2083,1948,1045,1616,574,421,230,180,83,147,151,1121,1436,437
3/5/2012,2012,5,3,10,5,15,3279,601,1365,2436,1956,2055,1301,2027,625,503,210,69,18,149,58,1037,1310,437
3/5/2012,2012,5,3,10,5,16,3358,744,1364,2566,1949,2250,2258,2377,1031,1223,451,67,35,214,134,1257,2141,653
3/5/2012,2012,5,3,10,5,17,3832,1370,1352,2624,2239,2533,3824,2300,1631,2380,926,167,44,469,290,2003,3656,1216
3/5/2012,2012,5,3,10,5,18,3099,900,908,2060,1852,2577,1656,1627,748,972,507,176,41,293,228,1587,2355,772
3/5/2012,2012,5,3,10,5,19,2055,430,383,832,1136,1897,518,1180,278,261,218,136,50,106,66,995,1089,394
3/5/2012,2012,5,3,10,5,20,1931,282,196,590,727,1724,264,861,150,111,104,79,40,51,36,524,786,219
3/5/2012,2012,5,3,10,5,21,1970,174,188,319,362,1294,178,659,97,71,92,43,17,29,53,615,767,212
3/5/2012,2012,5,3,10,5,22,920,149,111,213,229,764,55,412,60,45,76,45,12,24,31,559,541,181
3/5/2012,2012,5,3,10,5,23,1268,119,97,146,105,572,43,228,42,33,32,40,23,13,31,257,387,125
4/5/2012,2012,5,4,10,6,0,269,33,51,56,51,318,24,114,22,11,7,6,5,9,10,107,150,66
